Unnamed: 0,resid,resid_l2,resid_l2l3,regime,vix,vix3m,vix_term,baa10y,hy_oas,t10y2y
2020-04-30 13:30:00,-0.0053623039972208,-0.005812739546308718,-3.568659474460691e-05,stress,34.15,35.05,0.9743223965763196,3.23,,0.44
2020-05-01 13:30:00,-0.0041387265937498,-0.0036280758235928312,-0.0018894248002291726,stress,37.19,37.97,0.9794574664208585,3.25,,0.44
2020-05-04 13:30:00,-0.0176796996481897,-0.01693645014246082,-0.018374813518443035,stress,35.97,37.0,0.9721621621621621,3.28,,0.45
2020-05-05 13:30:00,0.002445218611453,0.0023138450762014828,0.0011526900994721307,stress,33.61,35.52,0.9462274774774774,3.28,,0.47
2020-05-06 13:30:00,-0.0081568026904685,-0.008061274512700806,-0.012348908368991739,stress,34.12,35.68,0.9562780269058295,3.31,,0.55
2020-05-07 13:30:00,0.0068915623672957,0.008048773806136262,0.010608383486476908,stress,31.44,34.01,0.9244339900029404,3.34,,0.5
2020-05-08 13:30:00,0.0108074269939882,0.011497308973999702,0.006285281940719485,stress,27.98,31.64,0.8843236409608091,3.37,,0.53
2020-05-11 13:30:00,-0.0159751777147612,-0.015077368950411485,-0.017339919460392195,stress,27.57,30.39,0.9072063178677197,3.41,,0.56
2020-05-12 13:30:00,-0.0012706884218861,-0.0012867587154295783,0.002804917272167917,stress,33.04,34.26,0.9643899591360187,3.4,,0.52
2020-05-13 13:30:00,-0.0091950053534267,-0.008229354421680598,-0.005528015445716261,stress,35.28,36.51,0.9663105998356616,3.43,,0.48
2020-05-14 13:30:00,0.000880428662973,0.0003769509317086068,0.005076442529264755,stress,32.61,34.9,0.9343839541547279,3.41,,0.47
2020-05-15 13:30:00,-9.588230100850832e-05,-0.00017597645958281053,-0.005005109411188076,stress,31.89,34.51,0.9240799768183136,3.41,,0.48
2020-05-18 13:30:00,0.0156615881075614,0.014390794468397488,0.009774504432144872,stress,29.3,31.77,0.9222536984576645,3.38,,0.55
2020-05-19 13:30:00,0.0115983003786881,0.009647340873338527,0.012242389119366297,stress,30.53,32.81,0.9305089911612313,3.3,,0.53
